prompt_type;temperature;generation;task
one_shot;0,6;8;Review the table on the dashboard to ensure that the system's automatic classification results are accurate for a particular sample.
one_shot;0,6;8;Evaluate the confidence level of the system's classification for a specific cell type and determine if it is acceptable for diagnostic purposes.
one_shot;0,6;8;Correct a cell classification that you believe is incorrect, providing a clear reason for the correction and ensuring that the new classification is accurate.
one_shot;0,6;8;Assess the system's ability to identify and classify a particular cell type, such as metaplastic cells, and determine if the results are consistent with your expertise.
one_shot;0,6;8;Review the classified cell images to ensure that the system's automatic classification results are consistent with the images and your medical expertise.
one_shot;0,6;9;Identify a cell that was incorrectly classified and provide a reason for the incorrect classification.
one_shot;0,6;9;Review the test results table and identify any discrepancies between the automatically classified cells and your expected results.
one_shot;0,6;9;Browse through the classified cell images and identify any cells that you would like to correct or provide additional context for.
one_shot;0,6;9;Use the validation and correction feature to correct the classification of a cell and provide a reason for the correction.
one_shot;0,6;9;Navigate to the dashboard and identify the main features and functionalities of the system.
one_shot;0,6;9;Use the classified cells interface to select a cell and provide feedback on its classification, including any corrections or additional context.
one_shot;0,5;1;Identify cells that were misclassified by the system and correct their classification, providing a brief explanation for the correction.
one_shot;0,5;1;Review the table of test results and verify that the number of detected cells and the reference range are accurate.
one_shot;0,5;1;Examine the classified cell images and ensure that they match the correct classification provided by the system.
one_shot;0,5;1;Evaluate the confidence level of the system's classification for a specific cell type and determine if it is accurate.
one_shot;0,5;1;Correct the classification of a cell that was incorrectly identified by the system, providing a reason for the correction.
one_shot;0,5;1;Review the explanations provided by the system for a specific cell classification and determine if they are accurate.
one_shot;0,5;1;Validate the system's ability to identify artifacts and correct any misclassifications.
one_shot;0,5;10;Identify and correct the misclassification of a ciliated cell, providing a clear explanation for the correction.
one_shot;0,5;10;Review the confidence level of a classified mast cell image and determine if it is accurate.
one_shot;0,5;10;"Validate the automatic classification of a lymphocyte cell, marking it as ""Correct"" or ""Incorrect"" and providing a reason for the decision."
one_shot;0,5;10;Analyze the test results table and identify any discrepancies between the system's classification and the reference range.
one_shot;0,5;10;Examine a classified cell image with a low confidence level and determine if the system's classification is accurate.
